sr_id,sr_doi,refnum,year,doi,url,raw,bib_key
Necula2024,10.3390/electronics13112055,17,2021,10.1109/MI-STA52233.2021.9464433,https://doi.org/10.1109/MI-STA52233.2021.9464433,"Abdelnabi, E.A.; Maatuk, A.M.; Hagal, M. Generating UML Class Diagram from Natural Language Requirements: A Survey of 
Approaches and Techniques. In Proceedings of the 2021 IEEE 1st International Maghreb Meeting of the Conference on Sciences 
and Techniques of Automatic Control and Computer Engineering MI-STA, Tripoli, Libya, 25–27 May 2021; IEEE: Piscataway, 
NJ, USA, 2021; pp. 288–293. https://doi.org/10.1109/MI-STA52233.2021.9464433.",Necula2024_ref0017
Necula2024,10.3390/electronics13112055,18,2023,10.18267/j.aip.212,https://doi.org/10.18267/j.aip.212,"Mornie, M.N.; Jali, N.; Junaini, S.N.; Mit, E.; Shiang, C.W.; Saee, S. Visualisation of User Stories in UML Models: A Systematic 
Literature Review. Acta Inform. Pragensia 2023, 12, 419–438. https://doi.org/10.18267/j.aip.212.",Necula2024_ref0018
Necula2024,10.3390/electronics13112055,19,2024,10.1109/CONISOFT50191.2020.00014,https://doi.org/10.1109/CONISOFT50191.2020.00014,"Perez-Verdejo, J.M.; Sanchez-Garcia, A.J.; Ocharan-Hernandez, J.O. A systematic literature review on machine learning for automated requirements classiﬁcation. In Proceedings of the 2020 8th International Conference in Software Engineering Research 
and Innovation (CONISOFT), Chetumal, Mexico, 4–6 November 2020; Juarez-Ramirez, R., Fernandez y Fernandez, C.A., 
Electronics 2024, 13, 2055 
26 of 30 
 
 
Jimenez Calleros, S.P., Ramirez-Noriega, A., Guerra-Garcia, C., de los Angeles Navarrete Marneou, M., Sandoval, G.L., Oktaba, 
H., Perez-Gonzalez, H., Aguilar Vera, R.A., Eds.; Institute of Electrical and Electronics Engineers Inc.: Piscataway, NJ, USA, 
2020; pp. 21–28. https://doi.org/10.1109/CONISOFT50191.2020.00014.",Necula2024_ref0019
Necula2024,10.3390/electronics13112055,20,2005,,,"Lethbridge, T.C.; Laganière, R. Object-Oriented Software Engineering: Practical Software Development Using UML and Java, 2nd ed.;  
McGraw-Hill: London, UK, 2005.",Necula2024_ref0020
Necula2024,10.3390/electronics13112055,21,2010,,,"Pohl, K. Requirements Engineering: Fundamentals, Principles, and Techniques; Springer: Heidelberg, Germany; New York, NY, USA, 2010.",Necula2024_ref0021
Necula2024,10.3390/electronics13112055,22,2015,10.14569/IJARAI.2015.040410,https://doi.org/10.14569/IJARAI.2015.040410,"Altalbe, A. Software Requirements Management. Int. J. Adv. Res. Artif. Intell. 2015, 4, 40410. https://doi.org/10.14569/IJARAI.2015.040410.",Necula2024_ref0022
Necula2024,10.3390/electronics13112055,23,2021,10.1016/j.jestch.2020.11.006,https://doi.org/10.1016/j.jestch.2020.11.006,"Bozyiğit, F.; Aktaş, Ö.; Kılınç, D. Linking software requirements and conceptual models: A systematic literature review. Eng. 
Sci. Technol. Int. J. 2021, 24, 71–82. https://doi.org/10.1016/j.jestch.2020.11.006.",Necula2024_ref0023
Necula2024,10.3390/electronics13112055,24,2021,10.1136/bmj.n71,https://doi.org/10.1136/bmj.n71,"Page, M.J.; McKenzie, J.E., Bossuyt, P.M., Boutron, I., Hoﬀmann, T.C., Mulrow, C.D., Shamseer, L., Tetzlaﬀ, J.M., Akl, E.A., 
Brennan, S.E.; et al. The PRISMA 2020 statement: An updated guideline for reporting systematic reviews. BMJ 2021, 372, n71. 
https://doi.org/10.1136/bmj.n71.",Necula2024_ref0024
Necula2024,10.3390/electronics13112055,25,2021,,,"Bretas, V.P.G.; Alon, I. Franchising research on emerging markets: Bibliometric and content analyses. J. Bus. Res. 2021, 133, 51–",Necula2024_ref0025
Necula2024,10.3390/electronics13112055,26,2015,10.1177/1094428114562629,https://doi.org/10.1177/1094428114562629,"Zupic, I.; Čater, T. Bibliometric Methods in Management and Organization. Organ. Res. Methods 2015, 18, 429–472. 
https://doi.org/10.1177/1094428114562629.",Necula2024_ref0026
Necula2024,10.3390/electronics13112055,27,2006,,,"Pons, P.; Latapy, M. Computing Communities in Large Networks Using Random Walks. J. Graph Algorithms Appl. 2006, 10, 191–",Necula2024_ref0027
Necula2024,10.3390/electronics13112055,28,2018,10.1007/s10490-018-9597-5,https://doi.org/10.1007/s10490-018-9597-5,"Alon, I.; Anderson, J.; Munim, Z.H.; Ho, A. A review of the internationalization of Chinese enterprises. Asia Pac. J. Manag. 2018, 
35, 573–605. https://doi.org/10.1007/s10490-018-9597-5.",Necula2024_ref0028
Necula2024,10.3390/electronics13112055,29,2017,10.4135/9781071802878,https://doi.org/10.4135/9781071802878,"Neuendorf, K.A. The Content Analysis Guidebook; SAGE Publications, Inc.: Thousand Oaks, CA, USA, 2017. 
https://doi.org/10.4135/9781071802878.",Necula2024_ref0029
