sr_id,sr_doi,refnum,year,doi,url,raw,bib_key
Schopow2023,10.2196/48933,31,2014,10.1186/2046-4053-3-74,,"Tsafnat G, Glasziou P, Choong M, Dunn A, Galgani F, Coiera E. Systematic review automation technologies. Syst Rev
2014 Jul 09;3:74 [FREE Full text] [doi: 10.1186/2046-4053-3-74] [Medline: 25005128]",Schopow2023_ref0031
Schopow2023,10.2196/48933,32,2019,10.1186/s13643-019-1074-9,,"Marshall I, Wallace B. Toward systematic review automation: a practical guide to using machine learning tools in research
synthesis. Syst Rev 2019 Jul 11;8(1):163 [FREE Full text] [doi: 10.1186/s13643-019-1074-9] [Medline: 31296265]",Schopow2023_ref0032
Schopow2023,10.2196/48933,33,2008,,,"Higgins J, Green S. Cochrane Handbook for Systematic Reviews of Interventions: Cochrane Book Series. London. The
Cochrane Collaboration; 2008.",Schopow2023_ref0033
Schopow2023,10.2196/48933,34,2022,,,"Higgins JPT, Thomas J, Chandler J, Cumpston M, Li T, Page MJ, et al. Cochrane Handbook for Systematic Reviews of
Interventions version 6.3. London. The Cochrane Collaboration; 2022.",Schopow2023_ref0034
Schopow2023,10.2196/48933,35,1971,10.1037/h0031619,,"Fleiss J. Measuring nominal scale agreement among many raters. Psychological Bulletin 1971 Nov;76(5):378-382 [FREE
Full text] [doi: 10.1037/h0031619]",Schopow2023_ref0035
Schopow2023,10.2196/48933,36,2016,10.1177/001316446002000104,,"Cohen J. A coefficient of agreement for nominal scales. Educ Psychol Meas 2016 Jul 02;20(1):37-46 [FREE Full text] [doi:
10.1177/001316446002000104]",Schopow2023_ref0036
Schopow2023,10.2196/48933,37,2023,10.1186/s12911-023-02101-x,,"Berge G, Granmo O, Tveit T, Munkvold B, Ruthjersen A, Sharma J. Machine learning-driven clinical decision support
system for concept-based searching: a field trial in a Norwegian hospital. BMC Med Inform Decis Mak 2023 Jan 10;23(1):5
[FREE Full text] [doi: 10.1186/s12911-023-02101-x] [Medline: 36627624]",Schopow2023_ref0037
Schopow2023,10.2196/48933,38,2022,10.1016/j.jpi.2022.100139,,"Marchesin S, Giachelle F, Marini N, Atzori M, Boytcheva S, Buttafuoco G, et al. Empowering digital pathology applications
through explainable knowledge extraction tools. J Pathol Inform 2022;13:100139 [FREE Full text] [doi:
10.1016/j.jpi.2022.100139] [Medline: 36268087]",Schopow2023_ref0038
Schopow2023,10.2196/48933,39,2021,10.2196/28946,,"Elkin P, Mullin S, Mardekian J, Crowner C, Sakilay S, Sinha S, et al. Using artificial intelligence with natural language
processing to combine electronic health record's structured and free text data to identify nonvalvular atrial fibrillation to
decrease strokes and death: evaluation and case-control study. J Med Internet Res 2021 Nov 09;23(11):e28946 [FREE Full
text] [doi: 10.2196/28946] [Medline: 34751659]",Schopow2023_ref0039
Schopow2023,10.2196/48933,40,2021,10.1002/clc.23687,,"Berman A, Biery D, Ginder C, Hulme O, Marcusa D, Leiva O, et al. Natural language processing for the assessment of
cardiovascular disease comorbidities: The cardio-Canary comorbidity project. Clin Cardiol 2021 Sep;44(9):1296-1304
[FREE Full text] [doi: 10.1002/clc.23687] [Medline: 34347314]",Schopow2023_ref0040
Schopow2023,10.2196/48933,41,2023,10.1111/jep.13587,https://medinform.jmir.org/2023/1/e48933,"Shiner B, Levis M, Dufort V, Patterson OV, Watts BV, DuVall SL, et al. Improvements to PTSD quality metrics with
natural language processing. J Eval Clin Pract 2022 Aug;28(4):520-530 [FREE Full text] [doi: 10.1111/jep.13587] [Medline:
34028937]
Abbreviations
BERT: Bidirectional Encoder Representations from Transformers
CDSS: clinical decision support system
EHR: electronic health record
FN: false negative
FP: false positive
GPT: Generative Pre-trained Transformer
ICCS: Information System for Clinical Concept-based Search
LLM: large language model
MeSH: Medial Subject Headings
NLP: natural language processing
NVAF: nonvalvular atrial fibrillation
PRISMA: Preferred Reporting Items for Systematic Reviews and Meta-Analyses
PTSD: posttraumatic stress disorder
JMIR Med Inform 2023 | vol. 11 | e48933 | p. 11
https://medinform.jmir.org/2023/1/e48933
(page number not for citation purposes)
Schopow et al
JMIR MEDICAL INFORMATICS
XSL•FO
RenderX
SKET: Semantic Knowledge Extractor Tool
TN: true negative
TP: true positive
Edited by C Lovis; submitted 11.05.23; peer-reviewed by V Ochs, T Hou; comments to author 31.05.23; revised version received
20.06.23; accepted 25.08.23; published 28.11.23
Please cite as:
Schopow N, Osterhoff G, Baur D
Applications of the Natural Language Processing Tool ChatGPT in Clinical Practice: Comparative Study and Augmented Systematic
Review
JMIR Med Inform 2023;11:e48933
URL: https://medinform.jmir.org/2023/1/e48933
doi: 10.2196/48933
PMID: 38015610
©Nikolas Schopow, Georg Osterhoff, David Baur. Originally published in JMIR Medical Informatics (https://medinform.jmir.org),
28.11.2023. This is an open-access article distributed under the terms of the Creative Commons Attribution License
(https://creativecommons.org/licenses/by/4.0/), which permits unrestricted use, distribution, and reproduction in any medium,
provided the original work, first published in JMIR Medical Informatics, is properly cited. The complete bibliographic information,
a link to the original publication on https://medinform.jmir.org/, as well as this copyright and license information must be included.
JMIR Med Inform 2023 | vol. 11 | e48933 | p. 12
https://medinform.jmir.org/2023/1/e48933
(page number not for citation purposes)
Schopow et al
JMIR MEDICAL INFORMATICS
XSL•FO
RenderX",Schopow2023_ref0041
