sr_id,sr_doi,refnum,year,doi,url,raw,bib_key
Malgaroli2023,10.1038/s41398-023-02592-2,56,2019,,,"Pérez-Rosas V, Wu X, Resnicow K, Mihalcea R. What makes a good counselor?
learning to distinguish between high-quality and low-quality counseling conversations. Proceedings of the 57th annual meeting of the association for
computational linguistics. Florence, Italy: Association for Computational Linguistics; 2019. p. 926–35.",Malgaroli2023_ref0056
Malgaroli2023,10.1038/s41398-023-02592-2,57,2020,,,"Tavabi L, Stefanov K, Zhang L, Borsari B, Woolley JD, Scherer S, et al. Multimodal
automatic coding of client behavior in motivational interviewing. In: Proceedings of the 2020 international conference on multimodal interaction. ACM:
Virtual Event Netherlands; 2020. p. 406–13.",Malgaroli2023_ref0057
Malgaroli2023,10.1038/s41398-023-02592-2,58,2016,,,"Xiao B, Huang C, Imel ZE, Atkins DC, Georgiou P, Narayanan SS. A technology
prototype system for rating therapist empathy from audio recordings in
addiction counseling. PeerJ Comput Sci. 2016;2:e59.",Malgaroli2023_ref0058
Malgaroli2023,10.1038/s41398-023-02592-2,59,2015,,,"Xiao B, Imel ZE, Georgiou PG, Atkins DC, Narayanan SS. ‘Rate My Therapist’:
automated detection of empathy in drug and alcohol counseling via speech
and language processing. PLoS ONE. 2015;10:e0143055.",Malgaroli2023_ref0059
Malgaroli2023,10.1038/s41398-023-02592-2,60,2020,,,"Wiegersma S, Nijdam MJ, van Hessen AJ, Truong KP, Veldkamp BP, Olff M.
Recognizing hotspots in brief Eclectic psychotherapy for PTSD by text and audio
mining. Eur J Psychotraumatol. 2020;11:1726672.",Malgaroli2023_ref0060
Malgaroli2023,10.1038/s41398-023-02592-2,61,2010,,,"Nitti M, Ciavolino E, Salvatore S, Gennaro A. Analyzing psychotherapy process as
intersubjective sensemaking: an approach based on discourse analysis and
neural networks. Psychother Res. 2010;20:546–63.",Malgaroli2023_ref0061
Malgaroli2023,10.1038/s41398-023-02592-2,62,2020,,,"Sharma A, Miner AS, Atkins DC, Althoff T. A computational approach to
understanding empathy expressed in text-based mental health support. Association for Computational Linguistics; 2020. p. 5263–76.",Malgaroli2023_ref0062
Malgaroli2023,10.1038/s41398-023-02592-2,63,2021,,,"Wadden D, August T, Li Q, Althoff T. The effect of moderation on online mental
health conversations. Proc Int AAAI Conf Web Soc Media. 2021;15:751–63.",Malgaroli2023_ref0063
Malgaroli2023,10.1038/s41398-023-02592-2,64,2021,,,"Hull TD, Levine J, Bantilan N, Desai AN, Majumder MS. Analyzing digital evidence
from a telemental health platform to assess complex psychological responses to
the COVID-19 pandemic: content analysis of text messages. JMIR Form Res.
2021;5:e26190.",Malgaroli2023_ref0064
Malgaroli2023,10.1038/s41398-023-02592-2,65,2019,,,"Zhang J, Filbin R, Morrison C, Weiser J, Danescu-Niculescu-Mizil C. Finding your
voice: the linguistic development of mental health counselors. Proc. 57th
Annual Meeting of the Association for Computational Linguistics. Florence, Italy:
Association for Computational Linguistics; 2019. p. 936–47.",Malgaroli2023_ref0065
